0.017930	0.026752	-3.429581	0.000074	-3.703876	2.768273	2.225402	1.893758	-0.112687	
0.017923	0.026755	-3.799969	0.000111	-3.534665	2.454261	2.225402	1.893758	-0.112687	
0.023108	0.033637	-4.153435	0.000098	-3.377312	2.055548	2.781720	2.104175	-0.130858	
0.023105	0.033646	-4.491166	0.000082	-3.242066	2.568194	2.781720	2.104175	-0.130858	
0.023104	0.033654	-4.815373	0.000103	-3.122721	2.814257	2.781720	2.104175	-0.130858	
0.023107	0.033664	-5.127645	0.000113	-2.994593	2.644587	2.781720	2.104175	-0.130858	
0.023113	0.033673	-5.427104	0.000106	-2.884767	2.534311	2.781720	2.104175	-0.130858	
0.028824	0.041092	-5.715581	0.000101	-2.768464	2.218916	3.004320	2.314592	-0.160127	
0.028833	0.041096	-5.992427	0.000089	-2.640581	0.509574	3.004320	2.314592	-0.160127	
0.028842	0.041098	-6.256486	0.000020	-2.509589	1.084984	3.004320	2.314592	-0.160127	
0.028844	0.041097	-6.507444	0.000043	-2.386313	2.380096	3.004320	2.314592	-0.160127	
0.028848	0.041096	-6.746076	0.000095	-2.262428	2.458177	3.004320	2.314592	-0.160127	
0.035242	0.050150	-6.972318	0.000098	-2.154007	1.725699	3.671855	2.595149	-0.167932	
0.035249	0.050143	-7.187719	0.000069	-2.057784	2.876181	3.671855	2.595149	-0.167932	
0.035253	0.050137	-7.393498	0.000115	-1.967938	2.326392	3.671855	2.595149	-0.167932	
0.035257	0.050126	-7.590291	0.000093	-1.868172	0.617457	3.671855	2.595149	-0.167932	
0.035259	0.050117	-7.777109	0.000025	-1.772242	2.786345	3.671855	2.595149	-0.167932	
0.042328	0.061094	-7.954333	0.000111	-1.682675	1.955148	4.450641	2.875705	-0.175373	
0.042326	0.061084	-8.122600	0.000078	-1.591203	1.027506	4.450641	2.875705	-0.175373	
0.042323	0.061076	-8.281721	0.000041	-1.500572	1.651827	4.450641	2.875705	-0.175373	
0.042321	0.061073	-8.431778	0.000066	-1.410754	1.374109	4.450641	2.875705	-0.175373	
0.042317	0.061067	-8.572853	0.000055	-1.340444	2.325158	4.450641	2.875705	-0.175373	
0.050761	0.074237	-8.706898	0.000093	-1.259458	1.070006	5.340677	3.436817	-0.182447	
0.050754	0.074231	-8.832843	0.000043	-1.186940	2.813173	5.340677	3.436817	-0.182447	
0.050750	0.074229	-8.951537	0.000112	-1.098481	1.013295	5.340677	3.436817	-0.182447	
0.050740	0.074225	-9.061385	0.000041	-0.997370	1.368396	5.340677	3.436817	-0.182447	
0.050736	0.074223	-9.161122	0.000055	-0.886771	1.495227	5.340677	3.436817	-0.182447	
0.060031	0.089029	-9.249800	0.000060	-0.783103	1.547220	6.008245	3.787513	-0.200252	
0.060025	0.089028	-9.328110	0.000062	-0.672718	0.889220	6.008245	3.787513	-0.200252	
0.060019	0.089027	-9.395382	0.000036	-0.566579	0.618720	6.008245	3.787513	-0.200252	
0.060015	0.089027	-3.168854	0.000025	-0.485926	1.739855	6.008245	3.787513	-0.200252	
0.060013	0.089027	-3.217447	0.000070	-0.392321	0.755187	6.008245	3.787513	-0.200252	
0.069981	0.105186	-3.256679	0.000030	-0.299644	0.311834	6.564629	4.068069	-0.238423	
0.069978	0.105186	-3.286643	0.000012	-0.231934	-0.487718	6.564629	4.068069	-0.238423	
0.069976	0.105186	-3.309837	-0.000019	-0.169502	0.999511	6.564629	4.068069	-0.238423	
0.069978	0.105186	-3.326787	0.000040	-0.117498	0.123250	6.564629	4.068069	-0.238423	
0.069974	0.105187	-3.338537	0.000005	-0.062144	-1.814971	6.564629	4.068069	-0.238423	
0.080622	0.122692	-3.344751	-0.000073	-0.006243	-2.634422	7.121012	4.348625	-0.276594	
0.080629	0.122691	-3.344751	-0.000105	0.056185	-1.836228	7.121012	4.348625	-0.276594	
0.080644	0.122746	-3.332883	-0.000072	0.183679	-2.699866	7.121012	4.348625	-0.276594	
0.115124	0.123088	-3.298005	-0.000103	0.355381	-1.654365	7.121012	4.348625	-0.276594	
0.172936	0.123736	-3.233525	-0.000064	0.561173	-1.956963	7.121012	4.348625	-0.276594	
4.642021	0.242787	-2.563292	-0.000072	0.721333	0.505906	7.454928	4.629181	-0.325497	
4.637660	0.243118	-2.461657	0.000020	0.866488	1.160529	7.454928	4.629181	-0.325497	
4.630567	0.243133	-2.357296	0.000047	0.940159	2.996720	7.454928	4.629181	-0.325497	
4.599928	0.242691	-2.233032	0.000113	1.050974	1.164581	7.454928	4.629181	-0.325497	
4.564473	0.242126	-2.092253	0.000041	1.169432	-1.242429	7.454928	4.629181	-0.325497	
4.950344	0.441801	-2.230838	-0.000048	1.279259	-1.489010	8.011345	4.909737	-0.373667	
4.960477	0.441932	-2.056476	-0.000058	1.446762	-2.215356	8.011345	4.909737	-0.373667	
4.971931	0.442098	-1.888138	-0.000081	1.523669	0.732760	8.011345	4.909737	-0.373667	
4.975370	0.442171	-1.722920	0.000029	1.562264	1.376332	8.011345	4.909737	-0.373667	
4.974998	0.442122	-1.577571	0.000053	1.531532	1.663747	8.011345	4.909737	-0.373667	
5.112884	0.757306	-0.869629	0.000063	1.546907	1.192501	8.901480	5.190292	-0.410741	
5.114474	0.757159	-0.725022	0.000044	1.518835	-0.183917	8.901480	5.190292	-0.410741	
5.118496	0.756791	-0.610130	-0.000007	1.420420	-0.072630	8.901480	5.190292	-0.410741	
5.119443	0.756706	-0.479939	-0.000006	1.390000	-2.372491	8.901480	5.190292	-0.410741	
5.120050	0.756628	-0.335807	-0.000090	1.402802	-1.444405	8.901480	5.190292	-0.410741	
5.098218	1.199975	-1.535744	-0.000054	1.379077	-0.353702	9.457798	5.540987	-0.428912	
5.093963	1.200596	-1.431154	-0.000013	1.280623	0.431039	9.457798	5.540987	-0.428912	
5.091038	1.201567	-1.377228	0.000020	1.074117	2.555254	9.457798	5.540987	-0.428912	
5.110194	1.201686	-1.319214	0.000097	0.942702	1.781395	9.457798	5.540987	-0.428912	
5.136888	1.201500	-1.266899	0.000067	0.835051	0.441338	9.457798	5.540987	-0.428912	
5.749083	1.715211	-1.840425	0.000019	0.709590	1.658622	10.125465	5.821543	-0.476716	
5.752092	1.715194	-1.775803	0.000061	0.681898	-0.611031	10.125465	5.821543	-0.476716	
5.753638	1.715158	-1.717114	-0.000023	0.646619	-0.531688	10.125465	5.821543	-0.476716	
5.754346	1.715200	-1.634542	-0.000023	0.705839	-2.558853	10.125465	5.821543	-0.476716	
5.759914	1.715198	-1.556273	-0.000100	0.729158	-3.273383	10.125465	5.821543	-0.476716	
6.120414	2.310215	-1.328466	-0.000122	0.712392	-0.371923	10.793132	6.172237	-0.524521	
6.120970	2.310227	-1.253462	-0.000017	0.734503	-1.873261	10.793132	6.172237	-0.524521	
6.117836	2.310265	-1.187136	-0.000070	0.702311	-0.066989	10.793132	6.172237	-0.524521	
6.112481	2.310345	-1.133779	-0.000001	0.638179	1.309987	10.793132	6.172237	-0.524521	
6.113955	2.310300	-1.089329	0.000052	0.573047	2.690483	10.793132	6.172237	-0.524521	
6.296917	2.964548	-1.078895	0.000102	0.507844	1.446344	11.349549	6.452793	-0.572692	
6.308303	2.964241	-1.051956	0.000055	0.390886	1.071393	11.349549	6.452793	-0.572692	
6.320424	2.964005	-1.030458	0.000043	0.320192	2.143805	11.349549	6.452793	-0.572692	
6.354678	2.963539	-1.022172	0.000082	0.237106	2.031083	11.349549	6.452793	-0.572692	
6.460576	2.962432	-1.043810	0.000078	0.093516	1.960999	11.349549	6.452793	-0.572692	
6.745158	3.666335	-1.174135	0.000075	0.026340	1.656350	11.905965	6.803488	-0.620862	
6.835958	3.666265	-1.183673	0.000063	-0.041309	1.371614	11.905965	6.803488	-0.620862	
6.835960	3.666259	-1.187804	0.000055	-0.053097	0.788139	11.905965	6.803488	-0.620862	
6.835962	3.666254	-1.193114	0.000032	-0.051055	1.020313	11.905965	6.803488	-0.620862	
6.835963	3.666251	-1.198219	0.000041	-0.054441	0.708666	11.905965	6.803488	-0.620862	
6.836723	3.688198	-1.203663	0.000028	-0.052347	0.140333	12.462382	7.154182	-0.669032	
6.836724	3.688195	-1.208898	0.000006	-0.042311	1.344244	12.462382	7.154182	-0.669032	
6.836724	3.688195	-1.213129	0.000054	-0.032660	0.758817	12.462382	7.154182	-0.669032	
6.836726	3.688190	-1.216395	0.000030	-0.023381	0.547743	12.462382	7.154182	-0.669032	
6.836727	3.688187	-1.218733	0.000022	-0.017132	0.681067	12.462382	7.154182	-0.669032	
6.838182	3.711469	-1.220446	0.000027	-0.029850	0.912445	13.018799	7.434738	-0.717202	
6.838183	3.711466	-1.223431	0.000036	-0.012652	-0.511733	13.018799	7.434738	-0.717202	
6.838185	3.711463	-1.224696	-0.000020	-0.014838	-0.990836	13.018799	7.434738	-0.717202	
6.838184	3.711465	-1.226180	-0.000040	-0.022291	0.725545	13.018799	7.434738	-0.717202	
6.838183	3.711468	-1.228409	0.000029	-0.032133	0.282425	13.018799	7.434738	-0.717202	
6.840507	3.736357	-1.231623	0.000011	-0.028224	-0.847118	13.686466	7.785432	-0.765007	
6.840508	3.736356	-1.234445	-0.000034	-0.043189	-1.918351	13.686466	7.785432	-0.765007	
6.840507	3.736360	-1.238764	-0.000077	-0.046878	-3.241860	13.686466	7.785432	-0.765007	
6.840504	3.736367	-1.243452	-0.000130	-0.034375	-2.463052	13.686466	7.785432	-0.765007	
6.840500	3.736379	-1.246889	-0.000099	-0.022352	-0.509540	13.686466	7.785432	-0.765007	
6.843513	3.762606	-1.249124	-0.000020	0.005261	-0.424982	14.242850	8.065987	-0.803177	
6.843512	3.762608	-1.249124	-0.000017	0.018727	-0.214326	14.242850	8.065987	-0.803177	
6.843510	3.762608	-1.245334	-0.000009	0.057852	-0.460787	14.242850	8.065987	-0.803177	
6.847146	3.762600	-1.233335	-0.000018	0.122474	-0.686823	14.242850	8.065987	-0.803177	
6.847406	3.762599	-1.220798	-0.000024	0.124532	1.344437	14.242850	8.065987	-0.803177	
8.375424	3.901008	-1.070634	0.000052	0.183947	1.898610	15.021702	8.486820	-0.830615	
8.351090	3.901167	-1.034873	0.000069	0.262267	-0.961212	15.021702	8.486820	-0.830615	
8.357396	3.901133	-1.022342	-0.000039	0.208578	-2.102123	15.021702	8.486820	-0.830615	
8.342557	3.901243	-1.014779	-0.000082	0.161879	-2.888851	15.021702	8.486820	-0.830615	
8.209501	3.902015	-1.037013	-0.000107	0.038217	0.359252	15.021702	8.486820	-0.830615	
8.799250	4.184017	-1.158734	0.000011	0.065213	-1.318400	15.578054	8.907653	-0.858785	
8.799850	4.184010	-1.152015	-0.000050	0.065971	-0.878002	15.578054	8.907653	-0.858785	
8.847159	4.183897	-1.134269	-0.000031	0.103801	1.139347	15.578054	8.907653	-0.858785	
8.890269	4.183803	-1.093730	0.000046	0.197354	2.344490	15.578054	8.907653	-0.858785	
8.899908	4.183715	-1.086244	0.000088	0.161878	0.385891	15.578054	8.907653	-0.858785	
9.275103	4.620597	-0.433137	0.000011	0.148727	-2.072816	16.356906	9.328486	-0.886223	
9.196548	4.621260	-0.469809	-0.000077	0.008972	-0.111870	16.356906	9.328486	-0.886223	
9.196541	4.621263	-0.469809	-0.000005	0.000000	-2.144591	16.356906	9.328486	-0.886223	
9.196541	4.621264	-0.469809	-0.000086	0.032104	-1.977677	16.356906	9.328486	-0.886223	
9.196531	4.621248	-0.464729	-0.000073	0.070255	0.599615	16.356906	9.328486	-0.886223	
9.632500	4.713923	-0.362414	0.000025	0.084245	1.834229	17.135791	9.679179	-0.923661	
9.625575	4.713985	-0.349305	0.000064	0.116880	-2.511990	17.135791	9.679179	-0.923661	
9.629024	4.713932	-0.333437	-0.000096	0.139589	-2.233068	17.135791	9.679179	-0.923661	
9.628992	4.713933	-0.319494	-0.000082	0.139514	0.883200	17.135791	9.679179	-0.923661	
9.641698	4.713766	-0.288355	0.000033	0.207000	-0.053339	17.135791	9.679179	-0.923661	
9.943124	4.973533	-0.344625	0.000001	0.136089	1.999693	18.025894	10.100011	-0.950733	
9.942926	4.973537	-0.330875	0.000071	0.136607	-2.194490	18.025894	10.100011	-0.950733	
9.932832	4.973675	-0.335457	-0.000083	0.076194	-1.088714	18.025894	10.100011	-0.950733	
9.976635	4.973322	-0.304058	-0.000043	0.148872	-1.747821	18.025894	10.100011	-0.950733	
10.063914	4.972430	-0.255209	-0.000066	0.246342	-0.846177	18.025894	10.100011	-0.950733	
10.365240	5.405459	-0.265870	-0.000034	0.260465	-1.975241	18.916062	10.520843	-0.997805	
10.368983	5.405320	-0.233688	-0.000074	0.288641	-0.599344	18.916062	10.520843	-0.997805	
10.357186	5.405728	-0.224844	-0.000021	0.211606	0.932187	18.916062	10.520843	-0.997805	
10.357332	5.405705	-0.200146	0.000033	0.223619	-0.920283	18.916062	10.520843	-0.997805	
10.361782	5.405557	-0.166491	-0.000038	0.258597	-2.364964	18.916062	10.520843	-0.997805	
10.672422	6.000286	-0.059181	-0.000092	0.358243	-2.681028	19.694947	11.011815	-1.035242	
10.679272	5.999887	-0.010624	-0.000099	0.419190	0.338376	19.694947	11.011815	-1.035242	
10.675277	6.000122	0.018489	0.000014	0.368558	1.126231	19.694947	11.011815	-1.035242	
10.675082	6.000164	0.043354	0.000039	0.327061	-1.819687	19.694947	11.011815	-1.035242	
10.673985	6.000217	0.073245	-0.000069	0.318222	-1.188639	19.694947	11.011815	-1.035242	
10.929614	6.743928	0.160166	-0.000042	0.268944	1.373768	20.473800	11.432647	-1.062679	
10.927509	6.743948	0.197155	0.000052	0.308362	0.426763	20.473800	11.432647	-1.062679	
10.924550	6.744017	0.241080	0.000015	0.353250	-0.343502	20.473800	11.432647	-1.062679	
10.924589	6.744017	0.276088	-0.000011	0.352264	1.545532	20.473800	11.432647	-1.062679	
10.934361	6.743597	0.280683	0.000059	0.263350	1.084378	20.473800	11.432647	-1.062679	
11.322037	7.609490	-0.010873	0.000039	0.152617	-0.707059	21.252652	11.923617	-1.090117	
11.319996	7.609482	-0.005633	-0.000026	0.112446	0.125691	21.252652	11.923617	-1.090117	
11.320324	7.609490	0.010590	0.000006	0.129841	0.655968	21.252652	11.923617	-1.090117	
11.321414	7.609466	0.020121	0.000027	0.118923	1.515221	21.252652	11.923617	-1.090117	
11.304787	7.609728	0.046132	0.000058	0.160339	1.404312	21.252652	11.923617	-1.090117	
12.155982	8.589348	-0.320856	0.000055	0.194382	2.117966	22.142756	12.414588	-1.117188	
12.161811	8.589212	-0.308152	0.000082	0.159234	2.228412	22.142756	12.414588	-1.117188	
12.194992	8.588625	-0.311120	0.000087	0.080111	3.233257	22.142756	12.414588	-1.117188	
12.249386	8.588095	-0.314111	0.000122	0.040452	1.626259	22.142756	12.414588	-1.117188	
12.149567	8.588743	-0.296770	0.000063	0.083471	1.559354	22.142756	12.414588	-1.117188	
12.802493	9.664605	-0.459571	0.000061	0.136439	2.019620	22.921608	12.905558	-1.144624	
12.812614	9.664427	-0.453672	0.000080	0.099200	3.244663	22.921608	12.905558	-1.144624	
12.856854	9.663991	-0.454623	0.000124	0.056096	2.429213	22.921608	12.905558	-1.144624	
12.878543	9.663850	-0.451940	0.000091	0.045947	0.898851	22.921608	12.905558	-1.144624	
12.898660	9.663736	-0.449990	0.000037	0.037633	2.619162	22.921608	12.905558	-1.144624	
13.325263	10.819484	-0.668272	0.000100	0.036763	1.708195	23.922929	13.396528	-1.161329	
13.289207	10.819653	-0.656369	0.000068	0.080413	3.356291	23.922929	13.396528	-1.161329	
13.401900	10.819108	-0.663648	0.000127	0.015554	1.885625	23.922929	13.396528	-1.161329	
13.282943	10.819338	-0.655940	0.000072	0.037904	1.360940	23.922929	13.396528	-1.161329	
12.963523	10.819976	-0.634915	0.000054	0.093975	2.135288	23.922929	13.396528	-1.161329	
13.767623	12.020555	-0.409067	0.000081	0.163329	1.558691	24.813065	13.817359	-1.198400	
13.770952	12.020447	-0.396618	0.000061	0.146361	2.397325	24.813065	13.817359	-1.198400	
13.779078	12.020306	-0.385727	0.000093	0.132457	2.871003	24.813065	13.817359	-1.198400	
13.749156	12.020712	-0.364505	0.000107	0.158826	0.414155	24.813065	13.817359	-1.198400	
13.714405	12.021179	-0.337352	0.000018	0.193021	1.969228	24.813065	13.817359	-1.198400	
14.209522	13.252497	-0.308720	0.000077	0.204372	2.676315	25.814419	14.378467	-1.225104	
14.215709	13.252306	-0.293896	0.000101	0.179981	1.190963	25.814419	14.378467	-1.225104	
14.236890	13.251781	-0.291501	0.000048	0.122260	2.421919	25.814419	14.378467	-1.225104	
14.266767	13.251312	-0.289797	0.000091	0.087565	1.011824	25.814419	14.378467	-1.225104	
14.270280	13.251265	-0.282120	0.000041	0.084296	2.179419	25.814419	14.378467	-1.225104	
14.730904	14.510066	-0.493653	0.000085	0.174825	2.749980	26.815805	14.869437	-1.261808	
14.699056	14.510745	-0.452850	0.000104	0.294133	1.439031	26.815805	14.869437	-1.261808	
14.695859	14.510813	-0.421088	0.000057	0.303840	2.289153	26.815805	14.869437	-1.261808	
14.662025	14.511600	-0.370859	0.000088	0.374713	1.894643	26.815805	14.869437	-1.261808	
14.637234	14.512233	-0.319238	0.000073	0.420181	1.814482	26.815805	14.869437	-1.261808	
15.106665	15.763485	0.017160	0.000071	0.406395	2.557451	27.594757	15.360406	-1.319244	
15.109015	15.763262	0.052215	0.000100	0.383210	3.235588	27.594757	15.360406	-1.319244	
15.119374	15.762577	0.078210	0.000124	0.339050	2.731034	27.594757	15.360406	-1.319244	
15.136725	15.761601	0.096972	0.000104	0.290279	2.052082	27.594757	15.360406	-1.319244	
15.165931	15.760144	0.104115	0.000079	0.225175	2.103387	27.594757	15.360406	-1.319244	
15.395232	17.018595	-0.095458	0.000081	0.178623	2.237325	28.596012	15.851375	-1.315948	
15.420873	17.017694	-0.106607	0.000086	0.045687	1.713408	28.596440	15.851376	-1.445947	
15.450853	17.017383	-0.110749	0.000067	0.012261	2.072307	28.596440	15.851376	-1.445947	
15.461361	17.017355	-0.110178	0.000079	0.010043	1.292032	28.596440	15.851376	-1.445947	
15.566906	17.017151	-0.113833	0.000052	-0.004351	2.510458	28.596440	15.851376	-1.445947	
15.568938	17.048283	-0.113833	0.000100	-0.005350	2.472614	29.486445	16.412483	-1.443017	
15.568948	17.048282	-0.113833	0.000099	-0.005350	1.556543	29.487070	16.412484	-1.633016	
15.568958	17.048281	-0.113833	0.000062	-0.005350	1.907848	29.487070	16.412484	-1.633016	
15.568964	17.048280	-0.113833	0.000076	-0.008023	1.261360	29.487070	16.412484	-1.633016	
15.568972	17.048279	-0.113833	0.000050	-0.010700	2.471687	29.487070	16.412484	-1.633016	
15.572221	17.081277	-0.114903	0.000099	-0.012961	1.735642	30.265825	16.903453	-1.630452	
15.572231	17.081276	-0.116199	0.000069	-0.028513	0.660698	30.266384	16.903454	-1.800451	
15.572238	17.081275	-0.119051	0.000026	-0.054170	1.345411	30.266384	16.903454	-1.800451	
15.572240	17.081275	-0.124468	0.000054	-0.081517	2.531458	30.266384	16.903454	-1.800451	
15.572246	17.081274	-0.132619	0.000101	-0.107813	0.832748	30.266384	16.903454	-1.800451	
15.576714	17.116410	-0.143401	0.000033	-0.106339	0.324240	31.156389	17.394422	-1.797520	
15.576717	17.116409	-0.154034	0.000013	-0.104922	-0.760606	31.156982	17.394423	-1.977519	
15.576718	17.116409	-0.164527	-0.000030	-0.087510	0.131034	31.156982	17.394423	-1.977519	
15.576715	17.116409	-0.173278	0.000005	-0.089494	0.353886	31.156982	17.394423	-1.977519	
15.576716	17.116409	-0.182227	0.000014	-0.118156	1.729669	31.156982	17.394423	-1.977519	
15.582386	17.153402	-0.194043	0.000069	-0.164446	2.612295	31.935736	17.885392	-1.974955	
15.582393	17.153400	-0.210487	0.000104	-0.243737	0.996146	31.936296	17.885392	-2.144954	
15.582403	17.153398	-0.234861	0.000040	-0.293224	4.271871	31.936296	17.885392	-2.144954	
15.582407	17.153397	-0.264183	0.000171	-0.297996	-1.014255	31.936296	17.885392	-2.144954	
15.582423	17.153392	-0.293983	-0.000040	-0.297235	-0.783817	31.936296	17.885392	-2.144954	
15.589470	17.192515	-0.323706	-0.000031	-0.283129	2.902161	32.826301	18.446499	-2.142023	
15.589467	17.192516	-0.352019	0.000116	-0.237459	-0.058090	32.826729	18.446500	-2.272022	
15.589478	17.192512	-0.375765	-0.000002	-0.182841	-0.039927	32.826729	18.446500	-2.272022	
15.589478	17.192512	-0.394049	-0.000002	-0.124974	0.394426	32.826729	18.446500	-2.272022	
15.589478	17.192512	-0.406547	0.000016	-0.090737	1.165459	32.826729	18.446500	-2.272022	
15.597735	17.233479	-0.415621	0.000047	-0.089920	2.241748	33.605484	18.937468	-2.269458	
15.597739	17.233477	-0.424613	0.000090	-0.118565	-0.866087	33.605846	18.937469	-2.379457	
15.597747	17.233473	-0.436469	-0.000035	-0.164840	1.503516	33.605846	18.937469	-2.379457	
15.597744	17.233475	-0.452953	0.000060	-0.214685	2.433885	33.605846	18.937469	-2.379457	
15.597749	17.233472	-0.474422	0.000097	-0.257262	-1.528120	33.605846	18.937469	-2.379457	
15.607215	17.276554	-0.500148	-0.000061	-0.236667	1.270649	34.495851	19.428437	-2.376526	
15.607209	17.276557	-0.523815	0.000051	-0.222215	0.501371	34.496115	19.428437	-2.456526	
15.607214	17.276554	-0.546036	0.000020	-0.200291	1.292168	34.496115	19.428437	-2.456526	
15.607216	17.276553	-0.566065	0.000052	-0.181888	2.633160	34.496115	19.428437	-2.456526	
15.607220	17.276550	-0.584254	0.000105	-0.161515	1.666468	34.496115	19.428437	-2.456526	
15.618058	17.321744	-0.600405	0.000067	-0.131226	0.761787	35.386120	19.989544	-2.453594	
15.618064	17.321740	-0.613528	0.000030	-0.134202	1.462473	35.386252	19.989544	-2.493594	
15.618066	17.321738	-0.626948	0.000058	-0.129040	-0.575482	35.386252	19.989544	-2.493594	
15.618071	17.321735	-0.639852	-0.000023	-0.110700	-0.644345	35.386252	19.989544	-2.493594	
15.618069	17.321736	-0.650922	-0.000026	-0.122493	0.814352	35.386252	19.989544	-2.493594	
15.630092	17.369323	-0.663171	0.000033	-0.133831	2.661898	36.387508	20.480511	-2.490296	
15.630094	17.369321	-0.676555	0.000106	-0.152761	1.592092	36.387573	20.480511	-2.510296	
15.630102	17.369315	-0.691831	0.000064	-0.146885	1.456619	36.387573	20.480511	-2.510296	
15.630107	17.369311	-0.706519	0.000058	-0.159963	0.206793	36.387573	20.480511	-2.510296	
15.630112	17.369307	-0.722515	0.000008	-0.148461	-1.264931	36.387573	20.480511	-2.510296	
15.643329	17.418994	-0.737362	-0.000051	-0.134727	-1.717497	37.277579	20.971479	-2.507365	
15.643325	17.418997	-0.750834	-0.000069	-0.108142	-0.037788	37.277678	20.971479	-2.537364	
15.643320	17.419002	-0.761648	-0.000002	-0.103982	1.337393	37.277678	20.971479	-2.537364	
15.643320	17.419002	-0.772047	0.000053	-0.132087	3.106342	37.277678	20.971479	-2.537364	
